,Year,Month,County,Category
3674,106,7,臺南市東區,機車
3675,104,12,臺中市東區,機車
3676,109,2,臺中市東區,機車
3677,101,6,新竹市東區,機車
3678,101,6,新竹市東區,機車
3679,101,11,臺南市東區,機車
3680,102,4,新竹市東區,機車
3681,102,11,臺南市東區,機車
3682,105,6,臺南市東區,機車
3683,107,4,新竹市東區,機車
3684,108,2,新竹市東區,機車
3685,108,9,臺南市東區,機車
3686,109,6,新竹市東區,機車
3687,109,9,臺南市東區,機車
3688,110,8,新竹市東區,機車
3689,102,7,新竹市東區,機車
3690,103,9,新竹市東區,機車
3691,103,12,新竹市東區,機車
3692,108,6,臺南市東區,機車
3693,109,11,臺南市東區,機車
3694,109,3,新竹市東區,機車
3695,110,6,嘉義市東區,機車
3696,110,7,嘉義市東區,機車
3697,107,1,臺南市東區,機車
3698,102,1,新竹市東區,機車
3699,105,9,新竹市東區,機車
3700,106,3,新竹市東區,機車
3701,106,5,新竹市東區,機車
3702,106,9,新竹市東區,機車
3703,107,8,新竹市東區,機車
3704,107,9,新竹市東區,機車
3705,109,11,新竹市東區,機車
3706,110,10,新竹市東區,機車
3707,101,5,臺中市東區,機車
3708,101,9,新竹市東區,機車
3709,105,2,新竹市東區,機車
3710,107,12,臺南市東區,機車
3711,101,1,新竹市東區,機車
3712,109,7,新竹市東區,機車
3713,102,5,臺中市東區,機車
3714,104,8,臺中市東區,機車
3715,106,9,臺中市東區,機車
3716,107,1,臺中市東區,機車
3717,108,9,臺中市東區,機車
3718,101,11,臺南市東區,機車
3719,103,10,新竹市東區,機車
3720,107,11,新竹市東區,機車
3721,107,12,新竹市東區,機車
3722,110,6,新竹市東區,機車
3723,101,2,新竹市東區,機車
3724,102,2,臺南市東區,機車
3725,102,5,新竹市東區,機車
3726,102,7,臺南市東區,機車
3727,102,12,臺中市東區,機車
3728,103,1,新竹市東區,機車
3729,103,2,新竹市東區,機車
3730,103,4,臺中市東區,機車
3731,103,7,臺南市東區,機車
3732,104,2,臺中市東區,機車
3733,104,9,臺南市東區,機車
3734,105,1,新竹市東區,機車
3735,105,2,臺南市東區,機車
3736,105,3,臺中市東區,機車
3737,105,7,臺中市東區,機車
3738,105,8,臺南市東區,機車
3739,106,2,臺南市東區,機車
3740,106,10,臺南市東區,機車
3741,107,1,臺中市東區,機車
3742,107,10,臺中市東區,機車
3743,108,6,臺中市東區,機車
3744,108,7,臺中市東區,機車
3745,108,8,臺中市東區,機車
3746,108,9,臺中市東區,機車
3747,109,5,臺中市東區,機車
3748,109,8,臺中市東區,機車
3749,110,1,臺南市東區,機車
3750,110,4,臺南市東區,機車
3751,101,9,臺南市東區,機車
3752,103,4,臺南市東區,機車
3753,103,9,嘉義市東區,機車
3754,109,11,臺南市東區,機車
3755,110,2,臺南市東區,機車
3756,110,1,臺中市東區,機車
3757,105,7,臺南市東區,機車
3758,105,5,嘉義市東區,機車
3759,101,11,新竹市東區,機車
3760,109,10,臺中市東區,機車
3761,110,1,新竹市東區,機車
3762,109,8,新竹市東區,機車
3763,109,12,新竹市東區,機車
3764,110,11,新竹市東區,機車
3765,105,4,臺南市東區,機車
3766,109,1,臺南市東區,機車
3767,109,5,臺南市東區,機車
3768,110,2,臺南市東區,機車
3769,110,8,臺南市東區,機車
3770,110,12,臺南市東區,機車
3771,104,1,嘉義市東區,機車
3772,102,4,臺中市東區,機車
3773,102,6,新竹市東區,機車
3774,103,1,新竹市東區,機車
3775,104,11,新竹市東區,機車
3776,109,12,新竹市東區,機車
3777,110,12,新竹市東區,機車
3778,104,5,新竹市東區,機車
3779,102,4,新竹市東區,機車
3780,102,3,新竹市東區,機車
3781,102,1,新竹市東區,機車
3782,102,9,新竹市東區,機車
3783,103,7,新竹市東區,機車
3784,106,2,臺南市東區,機車
3785,106,2,臺南市東區,機車
3786,101,7,嘉義市東區,機車
3787,101,11,嘉義市東區,機車
3788,102,2,嘉義市東區,機車
3789,102,4,嘉義市東區,機車
3790,101,8,臺中市東區,機車
3791,108,2,嘉義市東區,機車
3792,108,2,嘉義市東區,機車
3793,109,8,嘉義市東區,機車
3794,109,12,嘉義市東區,機車
3795,104,1,新竹市東區,機車
3796,101,9,新竹市東區,機車
3797,103,3,新竹市東區,機車
3798,105,12,新竹市東區,機車
3799,107,4,新竹市東區,機車
3800,107,10,新竹市東區,機車
3801,101,9,屏東縣東港鎮,機車
3802,101,10,屏東縣東港鎮,機車
3803,102,6,屏東縣東港鎮,機車
3804,102,7,屏東縣東港鎮,機車
3805,103,11,屏東縣東港鎮,機車
3806,104,8,屏東縣東港鎮,機車
3807,105,2,屏東縣東港鎮,機車
3808,105,9,屏東縣東港鎮,機車
3809,105,12,屏東縣東港鎮,機車
3810,107,1,屏東縣東港鎮,機車
3811,107,1,屏東縣東港鎮,機車
3812,107,2,屏東縣東港鎮,機車
3813,107,5,屏東縣東港鎮,機車
3814,108,7,屏東縣東港鎮,機車
3815,109,8,屏東縣東港鎮,機車
3816,110,2,屏東縣東港鎮,機車
3817,110,8,屏東縣東港鎮,機車
3818,110,10,屏東縣東港鎮,機車
3819,101,7,臺中市東勢區,機車
3820,102,12,臺中市東勢區,機車
3821,103,4,臺中市東勢區,機車
3822,103,4,臺中市東勢區,機車
3823,103,8,臺中市東勢區,機車
3824,103,10,臺中市東勢區,機車
3825,104,12,臺中市東勢區,機車
3826,106,12,臺中市東勢區,機車
3827,107,7,臺中市東勢區,機車
3828,108,11,臺中市東勢區,機車
3829,108,12,臺中市東勢區,機車
3830,109,5,臺中市東勢區,機車
3831,109,11,臺中市東勢區,機車
3832,110,9,臺中市東勢區,機車
3833,110,10,臺中市東勢區,機車
3834,101,3,雲林縣東勢鄉,機車
3835,101,4,雲林縣東勢鄉,機車
3836,102,7,雲林縣東勢鄉,機車
3837,102,8,雲林縣東勢鄉,機車
3838,103,7,雲林縣東勢鄉,機車
3839,103,11,雲林縣東勢鄉,機車
3840,105,1,雲林縣東勢鄉,機車
3841,107,10,雲林縣東勢鄉,機車
3842,110,2,雲林縣東勢鄉,機車
3843,110,2,雲林縣東勢鄉,機車
3844,110,4,雲林縣東勢鄉,機車
3845,110,5,雲林縣東勢鄉,機車
3846,110,9,雲林縣東勢鄉,機車
3847,110,12,雲林縣東勢鄉,機車
3848,101,1,臺北市松山區,機車
3849,101,2,臺北市松山區,機車
3850,101,2,臺北市松山區,機車
3851,101,12,臺北市松山區,機車
3852,102,12,臺北市松山區,機車
3853,103,8,臺北市松山區,機車
3854,103,11,臺北市松山區,機車
3855,106,7,臺北市松山區,機車
3856,110,4,臺北市松山區,機車
3857,101,3,新北市板橋區,機車
3858,101,4,新北市板橋區,機車
3859,101,6,新北市板橋區,機車
3860,101,9,新北市板橋區,機車
3861,101,12,新北市板橋區,機車
3862,102,2,新北市板橋區,機車
3863,102,4,新北市板橋區,機車
3864,102,4,新北市板橋區,機車
3865,102,4,新北市板橋區,機車
3866,102,5,新北市板橋區,機車
3867,102,8,新北市板橋區,機車
3868,103,3,新北市板橋區,機車
3869,103,4,新北市板橋區,機車
3870,103,5,新北市板橋區,機車
3871,103,10,新北市板橋區,機車
3872,103,10,新北市板橋區,機車
3873,104,5,新北市板橋區,機車
3874,104,8,新北市板橋區,機車
3875,104,9,新北市板橋區,機車
3876,105,1,新北市板橋區,機車
3877,105,1,新北市板橋區,機車
3878,105,4,新北市板橋區,機車
3879,105,5,新北市板橋區,機車
3880,105,6,新北市板橋區,機車
3881,105,7,新北市板橋區,機車
3882,106,1,新北市板橋區,機車
3883,106,2,新北市板橋區,機車
3884,106,3,新北市板橋區,機車
3885,106,4,新北市板橋區,機車
3886,106,5,新北市板橋區,機車
3887,106,6,新北市板橋區,機車
3888,106,7,新北市板橋區,機車
3889,106,7,新北市板橋區,機車
3890,106,9,新北市板橋區,機車
3891,106,10,新北市板橋區,機車
3892,106,12,新北市板橋區,機車
3893,107,1,新北市板橋區,機車
3894,107,4,新北市板橋區,機車
3895,107,4,新北市板橋區,機車
3896,107,5,新北市板橋區,機車
3897,107,5,新北市板橋區,機車
3898,107,10,新北市板橋區,機車
3899,107,11,新北市板橋區,機車
3900,108,1,新北市板橋區,機車
3901,108,1,新北市板橋區,機車
3902,108,3,新北市板橋區,機車
3903,108,5,新北市板橋區,機車
3904,108,6,新北市板橋區,機車
3905,108,8,新北市板橋區,機車
3906,108,9,新北市板橋區,機車
3907,108,9,新北市板橋區,機車
3908,108,11,新北市板橋區,機車
3909,108,12,新北市板橋區,機車
3910,109,1,新北市板橋區,機車
3911,109,2,新北市板橋區,機車
3912,109,5,新北市板橋區,機車
3913,109,6,新北市板橋區,機車
3914,109,7,新北市板橋區,機車
3915,109,8,新北市板橋區,機車
3916,109,8,新北市板橋區,機車
3917,109,8,新北市板橋區,機車
3918,110,1,新北市板橋區,機車
3919,110,1,新北市板橋區,機車
3920,110,2,新北市板橋區,機車
3921,110,2,新北市板橋區,機車
3922,110,7,新北市板橋區,機車
3923,110,9,新北市板橋區,機車
3924,110,11,新北市板橋區,機車
3925,102,3,屏東縣枋山鄉,機車
3926,102,8,屏東縣枋山鄉,機車
3927,103,2,屏東縣枋山鄉,機車
3928,105,3,屏東縣枋山鄉,機車
3929,105,6,屏東縣枋山鄉,機車
3930,107,8,屏東縣枋山鄉,機車
3931,107,9,屏東縣枋山鄉,機車
3932,108,3,屏東縣枋山鄉,機車
3933,108,7,屏東縣枋山鄉,機車
3934,108,11,屏東縣枋山鄉,機車
3935,109,2,屏東縣枋山鄉,機車
3936,109,7,屏東縣枋山鄉,機車
3937,109,8,屏東縣枋山鄉,機車
3938,109,12,屏東縣枋山鄉,機車
3939,110,5,屏東縣枋山鄉,機車
3940,110,7,屏東縣枋山鄉,機車
3941,110,9,屏東縣枋山鄉,機車
3942,101,8,屏東縣枋寮鄉,機車
3943,102,3,屏東縣枋寮鄉,機車
3944,102,3,屏東縣枋寮鄉,機車
3945,103,1,屏東縣枋寮鄉,機車
3946,104,3,屏東縣枋寮鄉,機車
3947,104,9,屏東縣枋寮鄉,機車
3948,105,5,屏東縣枋寮鄉,機車
3949,106,3,屏東縣枋寮鄉,機車
3950,106,7,屏東縣枋寮鄉,機車
3951,107,5,屏東縣枋寮鄉,機車
3952,108,1,屏東縣枋寮鄉,機車
3953,108,4,屏東縣枋寮鄉,機車
3954,108,4,屏東縣枋寮鄉,機車
3955,108,6,屏東縣枋寮鄉,機車
3956,109,1,屏東縣枋寮鄉,機車
3957,109,5,屏東縣枋寮鄉,機車
3958,109,7,屏東縣枋寮鄉,機車
3959,109,11,屏東縣枋寮鄉,機車
3960,109,11,屏東縣枋寮鄉,機車
3961,110,4,屏東縣枋寮鄉,機車
3962,110,5,屏東縣枋寮鄉,機車
3963,110,5,屏東縣枋寮鄉,機車
3964,101,7,新北市林口區,機車
3965,101,8,新北市林口區,機車
3966,101,9,新北市林口區,機車
3967,102,2,新北市林口區,機車
3968,102,2,新北市林口區,機車
3969,102,3,新北市林口區,機車
3970,102,7,新北市林口區,機車
3971,102,7,新北市林口區,機車
3972,103,1,新北市林口區,機車
3973,104,11,新北市林口區,機車
3974,106,5,新北市林口區,機車
3975,106,5,新北市林口區,機車
3976,109,2,新北市林口區,機車
3977,109,11,新北市林口區,機車
3978,101,8,雲林縣林內鄉,機車
3979,102,1,雲林縣林內鄉,機車
3980,102,7,雲林縣林內鄉,機車
3981,103,5,雲林縣林內鄉,機車
3982,104,1,雲林縣林內鄉,機車
3983,104,7,雲林縣林內鄉,機車
3984,104,8,雲林縣林內鄉,機車
3985,108,7,雲林縣林內鄉,機車
3986,109,12,雲林縣林內鄉,機車
3987,101,1,高雄市林園區,機車
3988,101,2,高雄市林園區,機車
3989,101,2,高雄市林園區,機車
3990,102,3,高雄市林園區,機車
3991,102,7,高雄市林園區,機車
3992,102,9,高雄市林園區,機車
3993,103,3,高雄市林園區,機車
3994,103,8,高雄市林園區,機車
3995,103,12,高雄市林園區,機車
3996,103,12,高雄市林園區,機車
3997,104,6,高雄市林園區,機車
3998,104,6,高雄市林園區,機車
3999,104,8,高雄市林園區,機車
4000,104,8,高雄市林園區,機車
4001,105,6,高雄市林園區,機車
4002,106,4,高雄市林園區,機車
4003,106,8,高雄市林園區,機車
4004,106,12,高雄市林園區,機車
4005,107,3,高雄市林園區,機車
4006,107,4,高雄市林園區,機車
4007,107,5,高雄市林園區,機車
4008,107,9,高雄市林園區,機車
4009,108,4,高雄市林園區,機車
4010,109,3,高雄市林園區,機車
4011,109,9,高雄市林園區,機車
4012,109,11,高雄市林園區,機車
4013,109,12,高雄市林園區,機車
4014,110,1,高雄市林園區,機車
4015,110,2,高雄市林園區,機車
4016,110,2,高雄市林園區,機車
4017,110,4,高雄市林園區,機車
4018,110,6,高雄市林園區,機車
4019,110,8,高雄市林園區,機車
4020,110,9,高雄市林園區,機車
4021,102,1,屏東縣林邊鄉,機車
4022,102,4,屏東縣林邊鄉,機車
4023,102,5,屏東縣林邊鄉,機車
4024,102,5,屏東縣林邊鄉,機車
4025,103,6,屏東縣林邊鄉,機車
4026,106,5,屏東縣林邊鄉,機車
4027,106,12,屏東縣林邊鄉,機車
4028,106,12,屏東縣林邊鄉,機車
4029,107,7,屏東縣林邊鄉,機車
4030,109,6,屏東縣林邊鄉,機車
4031,110,7,屏東縣林邊鄉,機車
4032,110,11,屏東縣林邊鄉,機車
4033,101,2,彰化縣社頭鄉,機車
4034,101,10,彰化縣社頭鄉,機車
4035,102,4,彰化縣社頭鄉,機車
4036,102,7,彰化縣社頭鄉,機車
4037,102,9,彰化縣社頭鄉,機車
4038,102,12,彰化縣社頭鄉,機車
4039,103,10,彰化縣社頭鄉,機車
4040,104,1,彰化縣社頭鄉,機車
4041,104,2,彰化縣社頭鄉,機車
4042,104,8,彰化縣社頭鄉,機車
4043,104,11,彰化縣社頭鄉,機車
4044,105,2,彰化縣社頭鄉,機車
4045,105,12,彰化縣社頭鄉,機車
4046,109,5,彰化縣社頭鄉,機車
4047,109,8,彰化縣社頭鄉,機車
4048,110,8,彰化縣社頭鄉,機車
4049,101,10,彰化縣芬園鄉,機車
4050,101,11,彰化縣芬園鄉,機車
4051,102,1,彰化縣芬園鄉,機車
4052,102,6,彰化縣芬園鄉,機車
4053,102,9,彰化縣芬園鄉,機車
4054,103,6,彰化縣芬園鄉,機車
4055,103,8,彰化縣芬園鄉,機車
4056,104,11,彰化縣芬園鄉,機車
4057,105,6,彰化縣芬園鄉,機車
4058,105,10,彰化縣芬園鄉,機車
4059,106,1,彰化縣芬園鄉,機車
4060,106,5,彰化縣芬園鄉,機車
4061,106,8,彰化縣芬園鄉,機車
4062,106,11,彰化縣芬園鄉,機車
4063,109,9,彰化縣芬園鄉,機車
4064,110,2,彰化縣芬園鄉,機車
4065,110,8,彰化縣芬園鄉,機車
4066,110,11,彰化縣芬園鄉,機車
4067,101,1,花蓮縣花蓮市,機車
4068,101,7,花蓮縣花蓮市,機車
4069,101,12,花蓮縣花蓮市,機車
4070,102,2,花蓮縣花蓮市,機車
4071,102,4,花蓮縣花蓮市,機車
4072,102,4,花蓮縣花蓮市,機車
4073,102,10,花蓮縣花蓮市,機車
4074,103,2,花蓮縣花蓮市,機車
4075,103,7,花蓮縣花蓮市,機車
4076,103,11,花蓮縣花蓮市,機車
4077,104,12,花蓮縣花蓮市,機車
4078,105,5,花蓮縣花蓮市,機車
4079,105,6,花蓮縣花蓮市,機車
4080,106,3,花蓮縣花蓮市,機車
4081,106,7,花蓮縣花蓮市,機車
4082,107,9,花蓮縣花蓮市,機車
4083,108,1,花蓮縣花蓮市,機車
4084,108,7,花蓮縣花蓮市,機車
4085,108,9,花蓮縣花蓮市,機車
4086,109,6,花蓮縣花蓮市,機車
4087,109,10,花蓮縣花蓮市,機車
4088,109,12,花蓮縣花蓮市,機車
4089,110,1,花蓮縣花蓮市,機車
4090,110,3,花蓮縣花蓮市,機車
4091,110,5,花蓮縣花蓮市,機車
4092,110,6,花蓮縣花蓮市,機車
4093,110,11,花蓮縣花蓮市,機車
4094,110,12,花蓮縣花蓮市,機車
4095,101,4,彰化縣花壇鄉,機車
4096,102,5,彰化縣花壇鄉,機車
4097,102,7,彰化縣花壇鄉,機車
4098,102,11,彰化縣花壇鄉,機車
4099,103,1,彰化縣花壇鄉,機車
4100,103,1,彰化縣花壇鄉,機車
4101,103,1,彰化縣花壇鄉,機車
4102,104,9,彰化縣花壇鄉,機車
4103,104,10,彰化縣花壇鄉,機車
4104,105,3,彰化縣花壇鄉,機車
4105,105,4,彰化縣花壇鄉,機車
4106,106,6,彰化縣花壇鄉,機車
4107,109,9,彰化縣花壇鄉,機車
4108,109,9,彰化縣花壇鄉,機車
4109,110,1,彰化縣花壇鄉,機車
4110,101,6,彰化縣芳苑鄉,機車
4111,101,6,彰化縣芳苑鄉,機車
4112,101,6,彰化縣芳苑鄉,機車
4113,101,12,彰化縣芳苑鄉,機車
4114,102,9,彰化縣芳苑鄉,機車
4115,102,10,彰化縣芳苑鄉,機車
4116,102,12,彰化縣芳苑鄉,機車
4117,103,6,彰化縣芳苑鄉,機車
4118,103,7,彰化縣芳苑鄉,機車
4119,103,9,彰化縣芳苑鄉,機車
4120,103,11,彰化縣芳苑鄉,機車
4121,103,12,彰化縣芳苑鄉,機車
4122,104,10,彰化縣芳苑鄉,機車
4123,104,10,彰化縣芳苑鄉,機車
4124,104,11,彰化縣芳苑鄉,機車
4125,105,3,彰化縣芳苑鄉,機車
4126,105,5,彰化縣芳苑鄉,機車
4127,105,6,彰化縣芳苑鄉,機車
4128,105,6,彰化縣芳苑鄉,機車
4129,105,7,彰化縣芳苑鄉,機車
4130,105,9,彰化縣芳苑鄉,機車
4131,105,11,彰化縣芳苑鄉,機車
4132,105,11,彰化縣芳苑鄉,機車
4133,106,2,彰化縣芳苑鄉,機車
4134,106,7,彰化縣芳苑鄉,機車
4135,106,8,彰化縣芳苑鄉,機車
4136,106,10,彰化縣芳苑鄉,機車
4137,107,6,彰化縣芳苑鄉,機車
4138,107,11,彰化縣芳苑鄉,機車
4139,107,11,彰化縣芳苑鄉,機車
4140,107,12,彰化縣芳苑鄉,機車
4141,107,12,彰化縣芳苑鄉,機車
4142,108,1,彰化縣芳苑鄉,機車
4143,108,1,彰化縣芳苑鄉,機車
4144,108,4,彰化縣芳苑鄉,機車
4145,108,8,彰化縣芳苑鄉,機車
4146,108,10,彰化縣芳苑鄉,機車
4147,108,10,彰化縣芳苑鄉,機車
4148,108,12,彰化縣芳苑鄉,機車
4149,109,1,彰化縣芳苑鄉,機車
4150,109,3,彰化縣芳苑鄉,機車
4151,109,7,彰化縣芳苑鄉,機車
4152,109,8,彰化縣芳苑鄉,機車
4153,109,11,彰化縣芳苑鄉,機車
4154,101,2,雲林縣虎尾鎮,機車
4155,101,5,雲林縣虎尾鎮,機車
4156,101,7,雲林縣虎尾鎮,機車
4157,101,8,雲林縣虎尾鎮,機車
4158,102,3,雲林縣虎尾鎮,機車
4159,102,4,雲林縣虎尾鎮,機車
4160,102,6,雲林縣虎尾鎮,機車
4161,102,8,雲林縣虎尾鎮,機車
4162,102,10,雲林縣虎尾鎮,機車
4163,102,11,雲林縣虎尾鎮,機車
4164,103,3,雲林縣虎尾鎮,機車
4165,104,5,雲林縣虎尾鎮,機車
4166,104,7,雲林縣虎尾鎮,機車
4167,104,7,雲林縣虎尾鎮,機車
4168,104,8,雲林縣虎尾鎮,機車
4169,104,10,雲林縣虎尾鎮,機車
4170,105,1,雲林縣虎尾鎮,機車
4171,105,3,雲林縣虎尾鎮,機車
4172,105,6,雲林縣虎尾鎮,機車
4173,105,8,雲林縣虎尾鎮,機車
4174,105,8,雲林縣虎尾鎮,機車
4175,105,10,雲林縣虎尾鎮,機車
4176,105,11,雲林縣虎尾鎮,機車
4177,105,12,雲林縣虎尾鎮,機車
4178,106,1,雲林縣虎尾鎮,機車
4179,106,2,雲林縣虎尾鎮,機車
4180,106,3,雲林縣虎尾鎮,機車
4181,106,4,雲林縣虎尾鎮,機車
4182,106,5,雲林縣虎尾鎮,機車
4183,106,7,雲林縣虎尾鎮,機車
4184,106,9,雲林縣虎尾鎮,機車
4185,106,10,雲林縣虎尾鎮,機車
4186,106,10,雲林縣虎尾鎮,機車
4187,107,1,雲林縣虎尾鎮,機車
4188,107,10,雲林縣虎尾鎮,機車
4189,108,5,雲林縣虎尾鎮,機車
4190,108,6,雲林縣虎尾鎮,機車
4191,108,7,雲林縣虎尾鎮,機車
4192,109,1,雲林縣虎尾鎮,機車
4193,109,1,雲林縣虎尾鎮,機車
4194,109,7,雲林縣虎尾鎮,機車
4195,109,7,雲林縣虎尾鎮,機車
4196,110,3,雲林縣虎尾鎮,機車
4197,110,5,雲林縣虎尾鎮,機車
4198,110,7,雲林縣虎尾鎮,機車
4199,110,11,雲林縣虎尾鎮,機車
4200,101,4,新北市金山區,機車
4201,101,4,新北市金山區,機車
4202,103,7,新北市金山區,機車
4203,103,11,新北市金山區,機車
4204,105,3,新北市金山區,機車
4205,105,7,新北市金山區,機車
4206,105,8,新北市金山區,機車
4207,106,4,新北市金山區,機車
4208,107,11,新北市金山區,機車
4209,108,6,新北市金山區,機車
4210,108,8,新北市金山區,機車
4211,108,10,新北市金山區,機車
4212,108,12,新北市金山區,機車
4213,109,6,新北市金山區,機車
4214,101,9,金門縣金沙鎮,機車
4215,102,3,金門縣金沙鎮,機車
4216,106,2,金門縣金沙鎮,機車
4217,108,5,金門縣金沙鎮,機車
4218,101,2,金門縣金城鎮,機車
4219,103,4,金門縣金城鎮,機車
4220,105,10,金門縣金城鎮,機車
4221,102,5,臺東縣金峰鄉,機車
4222,105,11,金門縣金湖鎮,機車
4223,106,1,金門縣金湖鎮,機車
4224,106,4,金門縣金湖鎮,機車
4225,109,2,金門縣金湖鎮,機車
4226,102,4,金門縣金寧鄉,機車
4227,104,9,金門縣金寧鄉,機車
4228,106,4,金門縣金寧鄉,機車
4229,106,10,金門縣金寧鄉,機車
4230,107,1,金門縣金寧鄉,機車
4231,108,5,金門縣金寧鄉,機車
4232,101,6,屏東縣長治鄉,機車
4233,101,8,屏東縣長治鄉,機車
4234,101,11,屏東縣長治鄉,機車
4235,102,4,屏東縣長治鄉,機車
4236,102,7,屏東縣長治鄉,機車
4237,102,9,屏東縣長治鄉,機車
4238,102,11,屏東縣長治鄉,機車
4239,103,1,屏東縣長治鄉,機車
4240,103,7,屏東縣長治鄉,機車
4241,103,9,屏東縣長治鄉,機車
4242,103,10,屏東縣長治鄉,機車
4243,103,12,屏東縣長治鄉,機車
4244,103,12,屏東縣長治鄉,機車
4245,104,3,屏東縣長治鄉,機車
4246,104,4,屏東縣長治鄉,機車
4247,104,6,屏東縣長治鄉,機車
4248,104,10,屏東縣長治鄉,機車
4249,105,3,屏東縣長治鄉,機車
4250,105,3,屏東縣長治鄉,機車
4251,105,4,屏東縣長治鄉,機車
4252,106,3,屏東縣長治鄉,機車
4253,106,10,屏東縣長治鄉,機車
4254,106,10,屏東縣長治鄉,機車
4255,107,2,屏東縣長治鄉,機車
4256,107,3,屏東縣長治鄉,機車
4257,107,3,屏東縣長治鄉,機車
4258,107,11,屏東縣長治鄉,機車
4259,107,11,屏東縣長治鄉,機車
4260,107,12,屏東縣長治鄉,機車
4261,108,4,屏東縣長治鄉,機車
4262,108,5,屏東縣長治鄉,機車
4263,108,5,屏東縣長治鄉,機車
4264,108,6,屏東縣長治鄉,機車
4265,108,9,屏東縣長治鄉,機車
4266,108,9,屏東縣長治鄉,機車
4267,109,5,屏東縣長治鄉,機車
4268,109,6,屏東縣長治鄉,機車
4269,109,6,屏東縣長治鄉,機車
4270,109,8,屏東縣長治鄉,機車
4271,109,9,屏東縣長治鄉,機車
4272,109,10,屏東縣長治鄉,機車
4273,109,12,屏東縣長治鄉,機車
4274,110,3,屏東縣長治鄉,機車
4275,110,5,屏東縣長治鄉,機車
4276,110,7,屏東縣長治鄉,機車
4277,110,10,屏東縣長治鄉,機車
4278,110,11,屏東縣長治鄉,機車
4279,101,8,臺東縣長濱鄉,機車
4280,103,11,臺東縣長濱鄉,機車
4281,104,1,臺東縣長濱鄉,機車
4282,104,8,臺東縣長濱鄉,機車
4283,106,1,臺東縣長濱鄉,機車
4284,106,4,臺東縣長濱鄉,機車
4285,106,11,臺東縣長濱鄉,機車
4286,109,1,臺東縣長濱鄉,機車
4287,110,7,臺東縣長濱鄉,機車
4288,110,12,臺東縣長濱鄉,機車
4289,102,8,嘉義縣阿里山,機車
4290,102,10,嘉義縣阿里山,機車
4291,101,5,高雄市阿蓮區,機車
4292,101,6,高雄市阿蓮區,機車
4293,102,10,高雄市阿蓮區,機車
4294,103,6,高雄市阿蓮區,機車
4295,103,8,高雄市阿蓮區,機車
4296,103,11,高雄市阿蓮區,機車
4297,104,4,高雄市阿蓮區,機車
4298,104,6,高雄市阿蓮區,機車
4299,105,4,高雄市阿蓮區,機車
4300,105,9,高雄市阿蓮區,機車
4301,106,3,高雄市阿蓮區,機車
4302,107,12,高雄市阿蓮區,機車
4303,108,2,高雄市阿蓮區,機車
4304,109,4,高雄市阿蓮區,機車
4305,109,8,高雄市阿蓮區,機車
4306,109,12,高雄市阿蓮區,機車
4307,110,2,高雄市阿蓮區,機車
4308,110,2,高雄市阿蓮區,機車
4309,110,4,高雄市阿蓮區,機車
4310,102,11,基隆市信義區,機車
4311,103,1,基隆市信義區,機車
4312,103,8,臺北市信義區,機車
4313,104,3,臺北市信義區,機車
4314,104,5,基隆市信義區,機車
4315,104,8,基隆市信義區,機車
4316,105,10,臺北市信義區,機車
4317,106,1,臺北市信義區,機車
4318,107,7,臺北市信義區,機車
4319,107,12,臺北市信義區,機車
4320,108,6,臺北市信義區,機車
4321,108,10,臺北市信義區,機車
4322,109,2,臺北市信義區,機車
4323,109,3,臺北市信義區,機車
4324,109,11,基隆市信義區,機車
4325,110,3,臺北市信義區,機車
4326,110,8,臺北市信義區,機車
4327,103,5,南投縣信義鄉,機車
4328,104,1,南投縣信義鄉,機車
4329,105,8,南投縣信義鄉,機車
4330,105,9,南投縣信義鄉,機車
4331,106,3,南投縣信義鄉,機車
4332,110,4,南投縣信義鄉,機車
4333,101,6,高雄市前金區,機車
4334,102,4,高雄市前金區,機車
4335,102,5,高雄市前金區,機車
4336,102,9,高雄市前金區,機車
4337,103,12,高雄市前金區,機車
4338,105,5,高雄市前金區,機車
4339,105,7,高雄市前金區,機車
4340,105,8,高雄市前金區,機車
4341,106,1,高雄市前金區,機車
4342,106,8,高雄市前金區,機車
4343,107,10,高雄市前金區,機車
4344,108,10,高雄市前金區,機車
4345,101,2,高雄市前鎮區,機車
4346,101,9,高雄市前鎮區,機車
4347,101,11,高雄市前鎮區,機車
4348,102,2,高雄市前鎮區,機車
4349,102,8,高雄市前鎮區,機車
4350,102,10,高雄市前鎮區,機車
4351,102,12,高雄市前鎮區,機車
4352,103,3,高雄市前鎮區,機車
4353,103,4,高雄市前鎮區,機車
4354,103,9,高雄市前鎮區,機車
4355,103,12,高雄市前鎮區,機車
4356,104,3,高雄市前鎮區,機車
4357,104,5,高雄市前鎮區,機車
4358,104,8,高雄市前鎮區,機車
4359,104,9,高雄市前鎮區,機車
4360,105,1,高雄市前鎮區,機車
4361,105,4,高雄市前鎮區,機車
4362,106,7,高雄市前鎮區,機車
4363,106,10,高雄市前鎮區,機車
4364,106,10,高雄市前鎮區,機車
4365,107,1,高雄市前鎮區,機車
4366,107,2,高雄市前鎮區,機車
4367,108,2,高雄市前鎮區,機車
4368,108,4,高雄市前鎮區,機車
4369,108,5,高雄市前鎮區,機車
4370,108,9,高雄市前鎮區,機車
4371,109,2,高雄市前鎮區,機車
4372,109,6,高雄市前鎮區,機車
4373,109,10,高雄市前鎮區,機車
4374,109,11,高雄市前鎮區,機車
